tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk
Table 1a,2017,2,31267,30852,"Dayton, OH","Washington, DC (Metropolitan Area)",11267,10821,DAY,BWI,406,33,236.54,AA,0.6577,244.14,WN,0.1913,207.1,"Dayton, OH
(39.760982, -84.192203)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721126710821DAYBWI
Table 1a,2017,2,31267,30852,"Dayton, OH","Washington, DC (Metropolitan Area)",11267,11278,DAY,DCA,406,214,196.72,AA,0.9625,194.99,AA,0.9625,194.99,"Dayton, OH
(39.760982, -84.192203)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721126711278DAYDCA
Table 1a,2017,2,31267,31703,"Dayton, OH","New York City, NY (Metropolitan Area)",11267,11618,DAY,EWR,590,69,228.68,UA,0.8537,222.06,WN,0.0254,195.67,"Dayton, OH
(39.760982, -84.192203)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721126711618DAYEWR
Table 1a,2017,2,31267,31703,"Dayton, OH","New York City, NY (Metropolitan Area)",11267,12197,DAY,HPN,590,8,244.58,AA,0.6087,251.57,UA,0.1884,230.15,"Dayton, OH
(39.760982, -84.192203)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721126712197DAYHPN
Table 1a,2017,2,31267,30852,"Dayton, OH","Washington, DC (Metropolitan Area)",11267,12264,DAY,IAD,406,33,225.58,UA,0.8384,217.34,UA,0.8384,217.34,"Dayton, OH
(39.760982, -84.192203)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721126712264DAYIAD
Table 1a,2017,2,31267,31703,"Dayton, OH","New York City, NY (Metropolitan Area)",11267,12391,DAY,ISP,590,5,269.44,AA,1,269.44,AA,1,269.44,"Dayton, OH
(39.760982, -84.192203)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721126712391DAYISP
Table 1a,2017,2,31267,31703,"Dayton, OH","New York City, NY (Metropolitan Area)",11267,12478,DAY,JFK,590,6,260.13,AA,0.6792,252.3,AA,0.6792,252.3,"Dayton, OH
(39.760982, -84.192203)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721126712478DAYJFK
Table 1a,2017,2,31267,31703,"Dayton, OH","New York City, NY (Metropolitan Area)",11267,12953,DAY,LGA,590,194,170.18,AA,0.7465,171.42,DL,0.2269,164.47,"Dayton, OH
(39.760982, -84.192203)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721126712953DAYLGA
Table 1a,2017,2,31267,31703,"Dayton, OH","New York City, NY (Metropolitan Area)",11267,15070,DAY,SWF,590,3,223.89,AA,0.7692,219.1,AA,0.7692,219.1,"Dayton, OH
(39.760982, -84.192203)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721126715070DAYSWF
Table 1a,2017,2,30852,34027,"Washington, DC (Metropolitan Area)","West Palm Beach/Palm Beach, FL",11278,14027,DCA,PBI,883,536,184.3,AA,0.6157,182.32,B6,0.3076,171.14,"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)","West Palm Beach/Palm Beach, FL
(33.90976, -98.500854)",201721127814027DCAPBI
Table 1a,2017,2,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,10800,DEN,BUR,862,404,188.65,WN,0.7664,182.18,WN,0.7664,182.18,"Denver, CO
(39.738453, -104.984853)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721129210800DENBUR
Table 1a,2017,2,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,10821,DEN,BWI,1491,1029,268.76,WN,0.7174,267.26,WN,0.7174,267.26,"Denver, CO
(39.738453, -104.984853)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721129210821DENBWI
Table 1a,2017,2,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,11278,DEN,DCA,1491,1178,208.22,F9,0.6292,151.21,F9,0.6292,151.21,"Denver, CO
(39.738453, -104.984853)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721129211278DENDCA
Table 1a,2017,2,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,11618,DEN,EWR,1659,1223,307.22,UA,0.6242,353.06,WN,0.3295,222.19,"Denver, CO
(39.738453, -104.984853)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721129211618DENEWR
Table 1a,2017,2,30325,32467,"Denver, CO","Miami, FL (Metropolitan Area)",11292,11697,DEN,FLL,1709,1067,189.34,WN,0.3673,210.44,NK,0.2394,95.38,"Denver, CO
(39.738453, -104.984853)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721129211697DENFLL
Table 1a,2017,2,30325,31453,"Denver, CO","Houston, TX",11292,12191,DEN,HOU,883,926,181.23,WN,0.9906,180.62,WN,0.9906,180.62,"Denver, CO
(39.738453, -104.984853)","Houston, TX
(29.760803, -95.369506)",201721129212191DENHOU
Table 1a,2017,2,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12197,DEN,HPN,1659,16,281.22,AA,0.48,270.62,AA,0.48,270.62,"Denver, CO
(39.738453, -104.984853)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721129212197DENHPN
Table 1a,2017,2,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,12264,DEN,IAD,1491,1424,261.56,UA,0.5662,311.07,WN,0.3087,215.47,"Denver, CO
(39.738453, -104.984853)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721129212264DENIAD
Table 1a,2017,2,30325,31453,"Denver, CO","Houston, TX",11292,12266,DEN,IAH,883,1201,210.26,UA,0.6841,257.44,F9,0.2283,94.47,"Denver, CO
(39.738453, -104.984853)","Houston, TX
(29.760803, -95.369506)",201721129212266DENIAH
Table 1a,2017,2,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12391,DEN,ISP,1659,19,276.69,WN,0.983,275.44,WN,0.983,275.44,"Denver, CO
(39.738453, -104.984853)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721129212391DENISP
Table 1a,2017,2,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12478,DEN,JFK,1659,774,217.19,DL,0.6089,232.63,B6,0.3391,187.64,"Denver, CO
(39.738453, -104.984853)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721129212478DENJFK
Table 1a,2017,2,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,12892,DEN,LAX,862,3591,131.58,WN,0.3635,131.47,AA,0.135,123.74,"Denver, CO
(39.738453, -104.984853)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721129212892DENLAX
Table 1a,2017,2,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12953,DEN,LGA,1659,2114,231.07,UA,0.4889,259.15,F9,0.1023,113.42,"Denver, CO
(39.738453, -104.984853)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721129212953DENLGA
Table 1a,2017,2,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,12954,DEN,LGB,862,54,114.85,WN,0.8102,103.7,WN,0.8102,103.7,"Denver, CO
(39.738453, -104.984853)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721129212954DENLGB
Table 1a,2017,2,30325,32467,"Denver, CO","Miami, FL (Metropolitan Area)",11292,13303,DEN,MIA,1709,706,201.14,AA,0.5715,242.01,F9,0.3146,109.3,"Denver, CO
(39.738453, -104.984853)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721129213303DENMIA
Table 1a,2017,2,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,13796,DEN,OAK,967,684,187.43,WN,0.9434,188.84,NK,0.0183,102.54,"Denver, CO
(39.738453, -104.984853)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721129213796DENOAK
Table 1a,2017,2,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,13891,DEN,ONT,862,401,205.84,WN,0.6605,205.86,UA,0.2933,203.33,"Denver, CO
(39.738453, -104.984853)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721129213891DENONT
Table 1a,2017,2,30325,33667,"Denver, CO","Norfolk, VA (Metropolitan Area)",11292,13931,DEN,ORF,1553,193,280.46,WN,0.3603,266.65,WN,0.3603,266.65,"Denver, CO
(39.738453, -104.984853)","Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)",201721129213931DENORF
Table 1a,2017,2,30325,33667,"Denver, CO","Norfolk, VA (Metropolitan Area)",11292,14098,DEN,PHF,1553,26,287.58,AA,0.75,287.51,AA,0.75,287.51,"Denver, CO
(39.738453, -104.984853)","Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)",201721129214098DENPHF
Table 1a,2017,2,30325,30466,"Denver, CO","Phoenix, AZ",11292,14107,DEN,PHX,602,3254,121.21,WN,0.5795,124.02,AA,0.2032,114.6,"Denver, CO
(39.738453, -104.984853)","Phoenix, AZ
(30.406931, -87.217578)",201721129214107DENPHX
Table 1a,2017,2,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,14771,DEN,SFO,967,2936,163.57,UA,0.482,193.36,F9,0.1119,91.71,"Denver, CO
(39.738453, -104.984853)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721129214771DENSFO
Table 1a,2017,2,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,14831,DEN,SJC,967,846,210.57,WN,0.5993,198.38,WN,0.5993,198.38,"Denver, CO
(39.738453, -104.984853)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721129214831DENSJC
Table 1a,2017,2,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,14908,DEN,SNA,862,1403,168.57,WN,0.4598,183.44,F9,0.2279,88.5,"Denver, CO
(39.738453, -104.984853)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721129214908DENSNA
Table 1a,2017,2,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,15070,DEN,SWF,1659,9,261.91,DL,0.5595,250.62,DL,0.5595,250.62,"Denver, CO
(39.738453, -104.984853)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721129215070DENSWF
Table 1a,2017,2,30325,33195,"Denver, CO","Tampa, FL (Metropolitan Area)",11292,15304,DEN,TPA,1506,1116,197.25,WN,0.4779,206.81,F9,0.2168,105.37,"Denver, CO
(39.738453, -104.984853)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201721129215304DENTPA
Table 1a,2017,2,30194,30529,"Dallas/Fort Worth, TX","Hartford, CT",11298,10529,DFW,BDL,1471,274,335.73,AA,0.8448,341.5,UA,0.0666,245.06,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Hartford, CT
(41.765775, -72.673356)",201721129810529DFWBDL
Table 1a,2017,2,30194,30693,"Dallas/Fort Worth, TX","Nashville, TN",11298,10693,DFW,BNA,631,706,218.5,AA,0.9754,217.36,AA,0.9754,217.36,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Nashville, TN
(36.166687, -86.779932)",201721129810693DFWBNA
Table 1a,2017,2,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11298,10800,DFW,BUR,1246,23,268.95,AA,0.5631,314.29,UA,0.3301,186.81,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721129810800DFWBUR
Table 1a,2017,2,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",11298,10821,DFW,BWI,1217,688,196.1,AA,0.593,257.39,NK,0.3428,83.85,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721129810821DFWBWI
Table 1a,2017,2,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",11298,11278,DFW,DCA,1217,1281,255.64,AA,0.9423,257.89,DL,0.0192,228,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721129811278DFWDCA
Table 1a,2017,2,30194,30325,"Dallas/Fort Worth, TX","Denver, CO",11298,11292,DFW,DEN,651,1984,138.64,AA,0.6561,143.34,UA,0.2743,139.07,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Denver, CO
(39.738453, -104.984853)",201721129811292DFWDEN
Table 1a,2017,2,30194,31423,"Dallas/Fort Worth, TX","Des Moines, IA",11298,11423,DFW,DSM,624,199,244.64,AA,0.8831,249.87,UA,0.0739,173.93,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Des Moines, IA
(41.588822, -93.620309)",201721129811423DFWDSM
Table 1a,2017,2,30194,31295,"Dallas/Fort Worth, TX","Detroit, MI",11298,11433,DFW,DTW,986,1265,188.51,AA,0.4975,196.12,NK,0.1574,91.95,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Detroit, MI
(42.332916, -83.047853)",201721129811433DFWDTW
Table 1a,2017,2,30194,30615,"Dallas/Fort Worth, TX","El Paso, TX",11298,11540,DFW,ELP,562,259,240.15,AA,0.9928,240.52,AA,0.9928,240.52,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","El Paso, TX
(31.76006, -106.492257)",201721129811540DFWELP
Table 1a,2017,2,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11298,11618,DFW,EWR,1428,1460,272.71,AA,0.5134,270.92,AA,0.5134,270.92,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721129811618DFWEWR
Table 1a,2017,2,30194,32467,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",11298,11697,DFW,FLL,1121,971,186.62,AA,0.6486,223.71,NK,0.3087,102.47,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721129811697DFWFLL
Table 1a,2017,2,30194,31986,"Dallas/Fort Worth, TX","Grand Rapids, MI",11298,11986,DFW,GRR,931,168,302.4,AA,0.7475,310.22,DL,0.1792,293.93,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Grand Rapids, MI
(47.925705, -97.036068)",201721129811986DFWGRR
Table 1a,2017,2,30194,31871,"Dallas/Fort Worth, TX","Greenville/Spartanburg, SC",11298,11996,DFW,GSP,862,168,273.95,AA,0.817,274.58,DL,0.1528,273.17,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Greenville/Spartanburg, SC
(44.513288, -88.013256)",201721129811996DFWGSP
Table 1a,2017,2,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",11298,12191,DFW,HOU,247,184,199.9,AA,0.9576,201.15,AA,0.9576,201.15,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Houston, TX
(29.760803, -95.369506)",201721129812191DFWHOU
Table 1a,2017,2,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11298,12197,DFW,HPN,1428,28,279.76,AA,0.7656,282.67,DL,0.2031,262,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721129812197DFWHPN
Table 1a,2017,2,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",11298,12264,DFW,IAD,1217,800,208.49,AA,0.5695,220.47,UA,0.4095,189.7,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721129812264DFWIAD
Table 1a,2017,2,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",11298,12266,DFW,IAH,247,790,200.16,AA,0.6109,198.24,AA,0.6109,198.24,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Houston, TX
(29.760803, -95.369506)",201721129812266DFWIAH
Table 1a,2017,2,30194,32337,"Dallas/Fort Worth, TX","Indianapolis, IN",11298,12339,DFW,IND,761,500,275.21,AA,0.9111,277.66,UA,0.0262,247.38,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Indianapolis, IN
(39.76845, -86.156212)",201721129812339DFWIND
Table 1a,2017,2,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11298,12391,DFW,ISP,1428,3,378.6,AA,0.9355,376.38,AA,0.9355,376.38,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721129812391DFWISP
Table 1a,2017,2,30194,31136,"Dallas/Fort Worth, TX","Jacksonville, FL",11298,12451,DFW,JAX,918,393,276.68,AA,0.9007,275.2,AA,0.9007,275.2,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Jacksonville, FL
(30.325968, -81.65676)",201721129812451DFWJAX
Table 1a,2017,2,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11298,12478,DFW,JFK,1428,285,235.24,AA,0.6834,234.49,AA,0.6834,234.49,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721129812478DFWJFK
Table 1a,2017,2,30194,32211,"Dallas/Fort Worth, TX","Las Vegas, NV",11298,12889,DFW,LAS,1067,1780,179.16,AA,0.7148,210.91,NK,0.2576,87.78,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Las Vegas, NV
(36.169202, -115.140597)",201721129812889DFWLAS
Table 1a,2017,2,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11298,12892,DFW,LAX,1246,2974,185.99,AA,0.6413,212.22,NK,0.152,82.73,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721129812892DFWLAX
Table 1a,2017,2,30194,32896,"Dallas/Fort Worth, TX","Lubbock, TX",11298,12896,DFW,LBB,293,126,203.72,AA,0.9948,204.13,AA,0.9948,204.13,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Lubbock, TX
(41.181125, -96.030508)",201721129812896DFWLBB
Table 1a,2017,2,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11298,12953,DFW,LGA,1428,2939,214.67,AA,0.6541,229.24,DL,0.2315,220.03,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721129812953DFWLGA
Table 1a,2017,2,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11298,12954,DFW,LGB,1246,12,276.24,AA,0.8857,282.48,DL,0.1143,227.83,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721129812954DFWLGB
Table 1a,2017,2,30194,32600,"Dallas/Fort Worth, TX","Little Rock, AR",11298,12992,DFW,LIT,304,205,189.1,AA,0.9898,188.65,AA,0.9898,188.65,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Little Rock, AR
(34.748745, -92.275105)",201721129812992DFWLIT
Table 1a,2017,2,30194,33158,"Dallas/Fort Worth, TX","Midland/Odessa, TX",11298,13158,DFW,MAF,319,95,229.2,AA,0.9744,229.63,AA,0.9744,229.63,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Midland/Odessa, TX
(31.997433, -102.078043)",201721129813158DFWMAF
Table 1a,2017,2,30194,33198,"Dallas/Fort Worth, TX","Kansas City, MO",11298,13198,DFW,MCI,460,599,164.24,AA,0.9789,163.88,AA,0.9789,163.88,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Kansas City, MO
(39.099792, -94.578559)",201721129813198DFWMCI
Table 1a,2017,2,30194,31454,"Dallas/Fort Worth, TX","Orlando, FL",11298,13204,DFW,MCO,985,1850,182.32,AA,0.7843,202.63,NK,0.1829,85.67,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Orlando, FL
(28.538331, -81.378879)",201721129813204DFWMCO
Table 1a,2017,2,30194,33244,"Dallas/Fort Worth, TX","Memphis, TN",11298,13244,DFW,MEM,431,373,223.07,AA,0.9753,222.33,AA,0.9753,222.33,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Memphis, TN
(35.143378, -90.052136)",201721129813244DFWMEM
Table 1a,2017,2,30194,33256,"Dallas/Fort Worth, TX","Mission/McAllen/Edinburg, TX",11298,13256,DFW,MFE,469,192,240.65,AA,0.9657,241.06,UA,0.0235,230.1,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Mission/McAllen/Edinburg, TX
(43.153621, -93.201042)",201721129813256DFWMFE
Table 1a,2017,2,30194,32467,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",11298,13303,DFW,MIA,1121,906,236.23,AA,0.9605,237.35,UA,0.0112,189.86,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721129813303DFWMIA
Table 1a,2017,2,30194,33342,"Dallas/Fort Worth, TX","Milwaukee, WI",11298,13342,DFW,MKE,853,547,171.48,AA,0.8716,173.91,F9,0.0569,79.94,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Milwaukee, WI
(43.041072, -87.909421)",201721129813342DFWMKE
Table 1a,2017,2,30194,31650,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",11298,13487,DFW,MSP,853,1532,182.62,AA,0.4783,195.19,SY,0.1421,105.14,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Minneapolis/St. Paul, MN
(44.977479, -93.264346)",201721129813487DFWMSP
Table 1a,2017,2,30194,33495,"Dallas/Fort Worth, TX","New Orleans, LA",11298,13495,DFW,MSY,447,558,167.21,AA,0.9131,172.39,NK,0.0569,81.12,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","New Orleans, LA
(29.950621, -90.074948)",201721129813495DFWMSY
